,word,word_count,new_date_x,percentage
2165,deaths,0,2020-01-18,0.0
2166,deaths,0,2020-01-19,0.0
2167,deaths,0,2020-01-20,0.0
2168,deaths,0,2020-01-21,0.0
2169,deaths,1,2020-01-22,0.002840909090909090
2170,deaths,0,2020-01-23,0.0
2171,deaths,0,2020-01-24,0.0
2172,deaths,0,2020-01-25,0.0
2173,deaths,0,2020-01-26,0.0
2174,deaths,0,2020-01-27,0.0
2175,deaths,1,2020-01-28,0.003048780487804880
2176,deaths,0,2020-01-29,0.0
2177,deaths,0,2020-01-30,0.0
2178,deaths,0,2020-01-31,0.0
2179,deaths,0,2020-02-01,0.0
2180,deaths,0,2020-02-02,0.0
2181,deaths,0,2020-02-03,0.0
2182,deaths,1,2020-02-04,0.002232142857142860
2183,deaths,1,2020-02-05,0.0022988505747126400
2184,deaths,0,2020-02-06,0.0
2185,deaths,1,2020-02-07,0.002127659574468090
2186,deaths,0,2020-02-08,0.0
2187,deaths,0,2020-02-09,0.0
2188,deaths,0,2020-02-10,0.0
2189,deaths,0,2020-02-11,0.0
2190,deaths,0,2020-02-12,0.0
2191,deaths,1,2020-02-13,0.002008032128514060
2192,deaths,2,2020-02-14,0.0047169811320754700
2193,deaths,1,2020-02-15,0.004032258064516130
2194,deaths,1,2020-02-16,0.0037313432835820900
2195,deaths,1,2020-02-17,0.0023148148148148100
2196,deaths,1,2020-02-18,0.0021691973969631200
2197,deaths,1,2020-02-19,0.0021141649048625800
2198,deaths,0,2020-02-20,0.0
2199,deaths,1,2020-02-21,0.0018450184501845000
2200,deaths,1,2020-02-22,0.00423728813559322
2201,deaths,3,2020-02-23,0.010033444816053500
2202,deaths,4,2020-02-24,0.007352941176470590
2203,deaths,1,2020-02-25,0.0022172949002217300
2204,deaths,3,2020-02-26,0.006198347107438020
2205,deaths,3,2020-02-27,0.005964214711729620
2206,deaths,3,2020-02-28,0.006036217303822940
2207,deaths,3,2020-02-29,0.010309278350515500
2208,deaths,3,2020-03-01,0.009345794392523360
2209,deaths,4,2020-03-02,0.007905138339920950
2210,deaths,1,2020-03-03,0.002070393374741200
2211,deaths,1,2020-03-04,0.0017761989342806400
2212,deaths,1,2020-03-05,0.002173913043478260
2213,deaths,3,2020-03-06,0.006
2214,deaths,4,2020-03-07,0.013289036544850500
2215,deaths,2,2020-03-08,0.007168458781362010
2216,deaths,6,2020-03-09,0.010344827586206900
2217,deaths,2,2020-03-10,0.00423728813559322
2218,deaths,3,2020-03-11,0.006198347107438020
2219,deaths,4,2020-03-12,0.008492569002123140
2220,deaths,4,2020-03-13,0.007142857142857140
2221,deaths,4,2020-03-14,0.012903225806451600
2222,deaths,4,2020-03-15,0.015209125475285200
2223,deaths,3,2020-03-16,0.005870841487279840
2224,deaths,4,2020-03-17,0.008583690987124460
2225,deaths,5,2020-03-18,0.009380863039399630
2226,deaths,5,2020-03-19,0.011037527593819000
2227,deaths,1,2020-03-20,0.0021929824561403500
2228,deaths,2,2020-03-21,0.006825938566552900
2229,deaths,2,2020-03-22,0.0056179775280898900
2230,deaths,3,2020-03-23,0.006072874493927130
2231,deaths,4,2020-03-24,0.007207207207207210
2232,deaths,1,2020-03-25,0.002008032128514060
2233,deaths,3,2020-03-26,0.005291005291005290
2234,deaths,2,2020-03-27,0.0040650406504065000
2235,deaths,2,2020-03-28,0.005050505050505050
12556,deathsn,0,2020-01-03,0.0
12557,deathsn,0,2020-01-04,0.0
12558,deathsn,0,2020-01-05,0.0
12559,deathsn,0,2020-01-06,0.0
12560,deathsn,0,2020-01-07,0.0
12561,deathsn,0,2020-01-08,0.0
12562,deathsn,0,2020-01-09,0.0
12563,deathsn,0,2020-01-10,0.0
12564,deathsn,0,2020-01-11,0.0
12565,deathsn,0,2020-01-12,0.0
12566,deathsn,0,2020-01-13,0.0
12567,deathsn,0,2020-01-14,0.0
12568,deathsn,0,2020-01-15,0.0
12569,deathsn,0,2020-01-16,0.0
12570,deathsn,0,2020-01-17,0.0
12571,deathsn,0,2020-01-18,0.0
12572,deathsn,0,2020-01-19,0.0
12573,deathsn,0,2020-01-20,0.0
12574,deathsn,0,2020-01-21,0.0
12575,deathsn,0,2020-01-22,0.0
12576,deathsn,0,2020-01-23,0.0
12577,deathsn,0,2020-01-24,0.0
12578,deathsn,0,2020-01-25,0.0
12579,deathsn,0,2020-01-26,0.0
12580,deathsn,0,2020-01-27,0.0
12581,deathsn,0,2020-01-28,0.0
12582,deathsn,0,2020-01-29,0.0
12583,deathsn,0,2020-01-30,0.0
12584,deathsn,0,2020-01-31,0.0
12585,deathsn,0,2020-02-01,0.0
12586,deathsn,0,2020-02-02,0.0
12587,deathsn,0,2020-02-03,0.0
12588,deathsn,0,2020-02-04,0.0
12589,deathsn,0,2020-02-05,0.0
12590,deathsn,0,2020-02-06,0.0
12591,deathsn,0,2020-02-07,0.0
12592,deathsn,0,2020-02-08,0.0
12593,deathsn,0,2020-02-09,0.0
12594,deathsn,0,2020-02-10,0.0
12595,deathsn,0,2020-02-11,0.0
12596,deathsn,0,2020-02-12,0.0
12597,deathsn,0,2020-02-13,0.0
12598,deathsn,0,2020-02-14,0.0
12599,deathsn,0,2020-02-15,0.0
12600,deathsn,1,2020-02-16,0.0037313432835820900
12601,deathsn,1,2020-02-17,0.0023148148148148100
12602,deathsn,1,2020-02-18,0.0021691973969631200
12603,deathsn,1,2020-02-19,0.0021141649048625800
12604,deathsn,2,2020-02-20,0.0041753653444676400
12605,deathsn,1,2020-02-21,0.0018450184501845000
12606,deathsn,0,2020-02-22,0.0
12607,deathsn,0,2020-02-23,0.0
12608,deathsn,0,2020-02-24,0.0
12609,deathsn,0,2020-02-25,0.0
12610,deathsn,0,2020-02-26,0.0
12611,deathsn,1,2020-02-27,0.0019880715705765400
12612,deathsn,1,2020-02-28,0.002012072434607650
12613,deathsn,1,2020-02-29,0.003436426116838490
12614,deathsn,1,2020-03-01,0.003115264797507790
12615,deathsn,1,2020-03-02,0.001976284584980240
12616,deathsn,1,2020-03-03,0.002070393374741200
12617,deathsn,1,2020-03-04,0.0017761989342806400
12618,deathsn,1,2020-03-05,0.002173913043478260
12619,deathsn,2,2020-03-06,0.004
12620,deathsn,1,2020-03-07,0.0033222591362126200
12621,deathsn,1,2020-03-08,0.0035842293906810000
12622,deathsn,1,2020-03-09,0.0017241379310344800
12623,deathsn,1,2020-03-10,0.00211864406779661
12624,deathsn,2,2020-03-11,0.004132231404958680
12625,deathsn,1,2020-03-12,0.0021231422505307900
12626,deathsn,1,2020-03-13,0.0017857142857142900
12627,deathsn,0,2020-03-14,0.0
12628,deathsn,0,2020-03-15,0.0
12629,deathsn,0,2020-03-16,0.0
12630,deathsn,0,2020-03-17,0.0
12631,deathsn,0,2020-03-18,0.0
12632,deathsn,0,2020-03-19,0.0
12633,deathsn,0,2020-03-20,0.0
12634,deathsn,2,2020-03-21,0.006825938566552900
12635,deathsn,0,2020-03-22,0.0
12636,deathsn,0,2020-03-23,0.0
12637,deathsn,0,2020-03-24,0.0
12638,deathsn,0,2020-03-25,0.0
12639,deathsn,0,2020-03-26,0.0
12640,deathsn,1,2020-03-27,0.0020325203252032500
12641,deathsn,2,2020-03-28,0.005050505050505050
21070,coronavirusoutbreak,0,2020-01-03,0.0
21071,coronavirusoutbreak,0,2020-01-04,0.0
21072,coronavirusoutbreak,0,2020-01-05,0.0
21073,coronavirusoutbreak,0,2020-01-06,0.0
21074,coronavirusoutbreak,0,2020-01-07,0.0
21075,coronavirusoutbreak,0,2020-01-08,0.0
21076,coronavirusoutbreak,0,2020-01-09,0.0
21077,coronavirusoutbreak,0,2020-01-10,0.0
21078,coronavirusoutbreak,0,2020-01-11,0.0
21079,coronavirusoutbreak,0,2020-01-12,0.0
21080,coronavirusoutbreak,0,2020-01-13,0.0
21081,coronavirusoutbreak,0,2020-01-14,0.0
21082,coronavirusoutbreak,0,2020-01-15,0.0
21083,coronavirusoutbreak,0,2020-01-16,0.0
21084,coronavirusoutbreak,0,2020-01-17,0.0
21085,coronavirusoutbreak,0,2020-01-18,0.0
21086,coronavirusoutbreak,0,2020-01-19,0.0
21087,coronavirusoutbreak,0,2020-01-20,0.0
21088,coronavirusoutbreak,0,2020-01-21,0.0
21089,coronavirusoutbreak,0,2020-01-22,0.0
21090,coronavirusoutbreak,0,2020-01-23,0.0
21091,coronavirusoutbreak,0,2020-01-24,0.0
21092,coronavirusoutbreak,0,2020-01-25,0.0
21093,coronavirusoutbreak,0,2020-01-26,0.0
21094,coronavirusoutbreak,0,2020-01-27,0.0
21095,coronavirusoutbreak,1,2020-01-28,0.003048780487804880
21096,coronavirusoutbreak,0,2020-01-29,0.0
21097,coronavirusoutbreak,0,2020-01-30,0.0
21098,coronavirusoutbreak,0,2020-01-31,0.0
21099,coronavirusoutbreak,1,2020-02-01,0.0044444444444444400
21100,coronavirusoutbreak,0,2020-02-02,0.0
21101,coronavirusoutbreak,2,2020-02-03,0.0045662100456621
21102,coronavirusoutbreak,1,2020-02-04,0.002232142857142860
21103,coronavirusoutbreak,0,2020-02-05,0.0
21104,coronavirusoutbreak,1,2020-02-06,0.0024096385542168700
21105,coronavirusoutbreak,0,2020-02-07,0.0
21106,coronavirusoutbreak,2,2020-02-08,0.007352941176470590
21107,coronavirusoutbreak,0,2020-02-09,0.0
21108,coronavirusoutbreak,1,2020-02-10,0.0019646365422396900
21109,coronavirusoutbreak,1,2020-02-11,0.0025
21110,coronavirusoutbreak,2,2020-02-12,0.004975124378109450
21111,coronavirusoutbreak,0,2020-02-13,0.0
21112,coronavirusoutbreak,1,2020-02-14,0.0023584905660377400
21113,coronavirusoutbreak,0,2020-02-15,0.0
21114,coronavirusoutbreak,0,2020-02-16,0.0
21115,coronavirusoutbreak,1,2020-02-17,0.0023148148148148100
21116,coronavirusoutbreak,0,2020-02-18,0.0
21117,coronavirusoutbreak,0,2020-02-19,0.0
21118,coronavirusoutbreak,1,2020-02-20,0.0020876826722338200
21119,coronavirusoutbreak,0,2020-02-21,0.0
21120,coronavirusoutbreak,0,2020-02-22,0.0
21121,coronavirusoutbreak,0,2020-02-23,0.0
21122,coronavirusoutbreak,0,2020-02-24,0.0
21123,coronavirusoutbreak,0,2020-02-25,0.0
21124,coronavirusoutbreak,1,2020-02-26,0.002066115702479340
21125,coronavirusoutbreak,1,2020-02-27,0.0019880715705765400
21126,coronavirusoutbreak,0,2020-02-28,0.0
21127,coronavirusoutbreak,0,2020-02-29,0.0
21128,coronavirusoutbreak,0,2020-03-01,0.0
21129,coronavirusoutbreak,0,2020-03-02,0.0
21130,coronavirusoutbreak,0,2020-03-03,0.0
21131,coronavirusoutbreak,1,2020-03-04,0.0017761989342806400
21132,coronavirusoutbreak,1,2020-03-05,0.002173913043478260
21133,coronavirusoutbreak,0,2020-03-06,0.0
21134,coronavirusoutbreak,0,2020-03-07,0.0
21135,coronavirusoutbreak,0,2020-03-08,0.0
21136,coronavirusoutbreak,0,2020-03-09,0.0
21137,coronavirusoutbreak,0,2020-03-10,0.0
21138,coronavirusoutbreak,0,2020-03-11,0.0
21139,coronavirusoutbreak,0,2020-03-12,0.0
21140,coronavirusoutbreak,0,2020-03-13,0.0
21141,coronavirusoutbreak,0,2020-03-14,0.0
21142,coronavirusoutbreak,0,2020-03-15,0.0
21143,coronavirusoutbreak,1,2020-03-16,0.0019569471624266100
21144,coronavirusoutbreak,0,2020-03-17,0.0
21145,coronavirusoutbreak,0,2020-03-18,0.0
21146,coronavirusoutbreak,0,2020-03-19,0.0
21147,coronavirusoutbreak,0,2020-03-20,0.0
21148,coronavirusoutbreak,0,2020-03-21,0.0
21149,coronavirusoutbreak,0,2020-03-22,0.0
21150,coronavirusoutbreak,0,2020-03-23,0.0
21151,coronavirusoutbreak,0,2020-03-24,0.0
21152,coronavirusoutbreak,0,2020-03-25,0.0
21153,coronavirusoutbreak,0,2020-03-26,0.0
21154,coronavirusoutbreak,0,2020-03-27,0.0
21155,coronavirusoutbreak,0,2020-03-28,0.0
