,count_in_china_andothers,word_in_china_andothers,datechina_andothers,count_in_onlyworld,word_in_onlyworld,dateonlyworld,count_in_onlychina,word_in_onlychina,dateonlychina,count_in_all,word_in_all,dateall,percent_in_china_andothers,word_in_china_andothers_y,datechina_andothers_y,percent_in_only_world,word_in_only_world,dateonly_world,percent_in_only_china,word_in_only_china,dateonly_china
860,0,nature,2020-03,0,nature,2020-03,0,nature,2020-03,5,nature,2020-03,0.0,nature,2020-03,0.0,nature,2020-03,0.0,nature,2020-03
861,0,ancient,2020-01,0,ancient,2020-01,7,ancient,2020-01,9,ancient,2020-01,0.0,ancient,2020-01,0.0,ancient,2020-01,0.0013690592607080000,ancient,2020-01
862,0,ancient,2020-02,0,ancient,2020-02,2,ancient,2020-02,4,ancient,2020-02,0.0,ancient,2020-02,0.0,ancient,2020-02,0.00033932813030200200,ancient,2020-02
863,0,ancient,2020-03,0,ancient,2020-03,4,ancient,2020-03,5,ancient,2020-03,0.0,ancient,2020-03,0.0,ancient,2020-03,0.0008051529790660230,ancient,2020-03
864,0,base,2020-01,1,base,2020-01,2,base,2020-01,6,base,2020-01,0.0,base,2020-01,0.00019557989438685700,base,2020-01,0.00039115978877371400,base,2020-01
865,1,base,2020-02,1,base,2020-02,0,base,2020-02,4,base,2020-02,0.003787878787878790,base,2020-02,0.00016966406515100100,base,2020-02,0.0,base,2020-02
866,0,base,2020-03,0,base,2020-03,5,base,2020-03,8,base,2020-03,0.0,base,2020-03,0.0,base,2020-03,0.001006441223832530,base,2020-03
867,4,trade,2020-01,0,trade,2020-01,6,trade,2020-01,10,trade,2020-01,0.012738853503184700,trade,2020-01,0.0,trade,2020-01,0.001173479366321140,trade,2020-01
868,0,trade,2020-02,0,trade,2020-02,1,trade,2020-02,2,trade,2020-02,0.0,trade,2020-02,0.0,trade,2020-02,0.00016966406515100100,trade,2020-02
869,0,trade,2020-03,1,trade,2020-03,3,trade,2020-03,6,trade,2020-03,0.0,trade,2020-03,0.00020128824476650600,trade,2020-03,0.0006038647342995170,trade,2020-03
870,0,zhejiang,2020-01,0,zhejiang,2020-01,2,zhejiang,2020-01,2,zhejiang,2020-01,0.0,zhejiang,2020-01,0.0,zhejiang,2020-01,0.00039115978877371400,zhejiang,2020-01
871,0,zhejiang,2020-02,0,zhejiang,2020-02,11,zhejiang,2020-02,11,zhejiang,2020-02,0.0,zhejiang,2020-02,0.0,zhejiang,2020-02,0.0018663047166610100,zhejiang,2020-02
872,0,zhejiang,2020-03,0,zhejiang,2020-03,5,zhejiang,2020-03,5,zhejiang,2020-03,0.0,zhejiang,2020-03,0.0,zhejiang,2020-03,0.001006441223832530,zhejiang,2020-03
873,0,online,2020-01,0,online,2020-01,0,online,2020-01,3,online,2020-01,0.0,online,2020-01,0.0,online,2020-01,0.0,online,2020-01
874,0,online,2020-02,0,online,2020-02,5,online,2020-02,10,online,2020-02,0.0,online,2020-02,0.0,online,2020-02,0.0008483203257550050,online,2020-02
875,0,online,2020-03,0,online,2020-03,4,online,2020-03,5,online,2020-03,0.0,online,2020-03,0.0,online,2020-03,0.0008051529790660230,online,2020-03
876,0,lunar,2020-01,1,lunar,2020-01,4,lunar,2020-01,9,lunar,2020-01,0.0,lunar,2020-01,0.00019557989438685700,lunar,2020-01,0.0007823195775474280,lunar,2020-01
877,0,lunar,2020-02,0,lunar,2020-02,5,lunar,2020-02,6,lunar,2020-02,0.0,lunar,2020-02,0.0,lunar,2020-02,0.0008483203257550050,lunar,2020-02
878,0,lunar,2020-03,0,lunar,2020-03,2,lunar,2020-03,3,lunar,2020-03,0.0,lunar,2020-03,0.0,lunar,2020-03,0.00040257648953301100,lunar,2020-03
879,0,iranian,2020-01,2,iranian,2020-01,0,iranian,2020-01,10,iranian,2020-01,0.0,iranian,2020-01,0.00039115978877371400,iranian,2020-01,0.0,iranian,2020-01
880,0,iranian,2020-02,2,iranian,2020-02,0,iranian,2020-02,3,iranian,2020-02,0.0,iranian,2020-02,0.00033932813030200200,iranian,2020-02,0.0,iranian,2020-02
881,0,iranian,2020-03,2,iranian,2020-03,2,iranian,2020-03,5,iranian,2020-03,0.0,iranian,2020-03,0.00040257648953301100,iranian,2020-03,0.00040257648953301100,iranian,2020-03
882,0,yunnan,2020-01,0,yunnan,2020-01,8,yunnan,2020-01,9,yunnan,2020-01,0.0,yunnan,2020-01,0.0,yunnan,2020-01,0.0015646391550948600,yunnan,2020-01
883,0,yunnan,2020-02,0,yunnan,2020-02,4,yunnan,2020-02,6,yunnan,2020-02,0.0,yunnan,2020-02,0.0,yunnan,2020-02,0.0006786562606040040,yunnan,2020-02
884,0,yunnan,2020-03,0,yunnan,2020-03,2,yunnan,2020-03,3,yunnan,2020-03,0.0,yunnan,2020-03,0.0,yunnan,2020-03,0.00040257648953301100,yunnan,2020-03
885,0,board,2020-01,1,board,2020-01,0,board,2020-01,3,board,2020-01,0.0,board,2020-01,0.00019557989438685700,board,2020-01,0.0,board,2020-01
886,0,board,2020-02,0,board,2020-02,1,board,2020-02,13,board,2020-02,0.0,board,2020-02,0.0,board,2020-02,0.00016966406515100100,board,2020-02
887,1,board,2020-03,1,board,2020-03,0,board,2020-03,2,board,2020-03,0.0013175230566534900,board,2020-03,0.00020128824476650600,board,2020-03,0.0,board,2020-03
888,0,quarantined,2020-01,0,quarantined,2020-01,1,quarantined,2020-01,1,quarantined,2020-01,0.0,quarantined,2020-01,0.0,quarantined,2020-01,0.00019557989438685700,quarantined,2020-01
889,0,quarantined,2020-02,0,quarantined,2020-02,2,quarantined,2020-02,13,quarantined,2020-02,0.0,quarantined,2020-02,0.0,quarantined,2020-02,0.00033932813030200200,quarantined,2020-02
890,0,quarantined,2020-03,0,quarantined,2020-03,1,quarantined,2020-03,4,quarantined,2020-03,0.0,quarantined,2020-03,0.0,quarantined,2020-03,0.00020128824476650600,quarantined,2020-03
891,1,iraq,2020-01,10,iraq,2020-01,0,iraq,2020-01,11,iraq,2020-01,0.0031847133757961800,iraq,2020-01,0.0019557989438685700,iraq,2020-01,0.0,iraq,2020-01
892,0,iraq,2020-02,6,iraq,2020-02,0,iraq,2020-02,6,iraq,2020-02,0.0,iraq,2020-02,0.0010179843909060100,iraq,2020-02,0.0,iraq,2020-02
893,0,iraq,2020-03,1,iraq,2020-03,0,iraq,2020-03,1,iraq,2020-03,0.0,iraq,2020-03,0.00020128824476650600,iraq,2020-03,0.0,iraq,2020-03
894,0,festival,2020-01,1,festival,2020-01,5,festival,2020-01,13,festival,2020-01,0.0,festival,2020-01,0.00019557989438685700,festival,2020-01,0.0009778994719342850,festival,2020-01
895,0,festival,2020-02,0,festival,2020-02,2,festival,2020-02,5,festival,2020-02,0.0,festival,2020-02,0.0,festival,2020-02,0.00033932813030200200,festival,2020-02
896,0,festival,2020-03,0,festival,2020-03,0,festival,2020-03,0,festival,2020-03,0.0,festival,2020-03,0.0,festival,2020-03,0.0,festival,2020-03
897,0,donald,2020-01,2,donald,2020-01,0,donald,2020-01,4,donald,2020-01,0.0,donald,2020-01,0.00039115978877371400,donald,2020-01,0.0,donald,2020-01
898,0,donald,2020-02,3,donald,2020-02,0,donald,2020-02,3,donald,2020-02,0.0,donald,2020-02,0.0005089921954530030,donald,2020-02,0.0,donald,2020-02
899,1,donald,2020-03,8,donald,2020-03,0,donald,2020-03,10,donald,2020-03,0.0013175230566534900,donald,2020-03,0.001610305958132050,donald,2020-03,0.0,donald,2020-03
